,seed,n_frames,min_lambda,min_loss,min_avg,gbar,lim_loss,lim_loss_num,lim_chi2,lim_dkl,dV
377,27,77426,[-3.93105341],1.6748766899108887,[0.99253646],2.1416544567243507,5.899453764608781,5.8994546,0.5418295,11.25708,4.224577903747559
378,28,77426,[-3.99787805],1.6909630298614502,[0.98044052],1.9767549745088917,5.734918565679525,5.7349195,0.21275918,11.25708,4.043956518173218
379,29,77426,[-3.9605281],1.6792742013931274,[0.98718252],2.0612573626806694,5.809798518701157,5.8075943,0.36250317,11.252686,4.128320097923279
380,30,77426,[-4.09604971],1.7075958251953125,[0.96270729],1.9284179344968266,5.701003894685607,5.701005,0.14492978,11.25708,3.9934091567993164
381,31,77426,[-3.86606645],1.6739473342895508,[1.00410441],2.534417212163201,6.59555574351118,6.5955563,1.9340328,11.25708,4.921608924865723
382,32,77426,[-3.9674482],1.682481050491333,[0.98592528],2.0648702405646495,5.813442144199369,5.813443,0.3698065,11.25708,4.130962133407593
383,33,77426,[-4.05328986],1.7035807371139526,[0.97042407],2.0584034796814294,5.8069459800299965,5.8069468,0.3568139,11.25708,4.103366017341614
384,34,77426,[-3.91671753],1.6738336086273193,[0.99527011],1.9978268135226973,5.751734530870728,5.7516437,0.24639045,11.256897,4.077810049057007
385,35,77426,[-3.9137793],1.6701922416687012,[0.99557957],2.21201808977848,5.992653577269784,5.9926543,0.7282288,11.25708,4.32246208190918
386,36,77426,[-3.98571597],1.6869096755981445,[0.98250381],2.2175613155969134,6.000580231633679,6.0005813,0.7440821,11.25708,4.313671588897705
387,37,77426,[-3.92791624],1.67183518409729,[0.99305657],2.2640494618801,6.070416453918154,6.0704174,0.88375497,11.25708,4.398582220077515
388,38,77426,[-3.93915469],1.6772613525390625,[0.99100728],2.121819618445595,5.875666447054761,5.874871,0.4942484,11.255493,4.1976094245910645
389,39,77426,[-3.93089056],1.6809892654418945,[0.99250237],2.376629552735074,6.26441055973376,6.2644114,1.2717429,11.25708,4.5834221839904785
390,40,77426,[-3.93415591],1.673492193222046,[0.99196547],2.2115461249695825,5.991982624090606,5.991984,0.7268873,11.25708,4.318491697311401
391,41,77426,[-3.89080911],1.6657238006591797,[0.99969663],2.3170119142925083,6.15729410243437,6.157295,1.0575099,11.25708,4.491571426391602
392,42,77426,[-3.8196983],1.6550556421279907,[1.01217914],2.5036176159544983,6.525485172286434,6.525486,1.7938915,11.25708,4.87043035030365
393,43,77426,[-3.9350022],1.6827683448791504,[0.99164093],2.182806867084923,5.952292392053055,5.9522934,0.6475069,11.25708,4.269525051116943
394,44,77426,[-3.91069611],1.66782546043396,[0.99615019],2.279240571793458,6.094538460257573,6.0945396,0.93199885,11.25708,4.426714181900024
395,45,77426,[-3.93932048],1.6748979091644287,[0.99098406],2.1935167906882147,5.966815102868106,5.966816,0.67655194,11.25708,4.291918039321899
396,46,77426,[-3.92345705],1.6792068481445312,[0.99351939],2.3412160681408576,6.199591801966474,6.1995926,1.1421056,11.25708,4.5203857421875
397,47,77426,[-4.01075589],1.693643569946289,[0.97808588],2.095839354578703,5.8461622861210065,5.8461633,0.4352463,11.25708,4.152519702911377
398,48,77426,[-4.00521216],1.6888904571533203,[0.97908276],2.052716149093517,5.801328796118335,5.80133,0.34557977,11.25708,4.1124396324157715
399,49,77426,[-3.94735565],1.6831002235412598,[0.98960007],2.1762793450031173,5.943597313681165,5.9435983,0.63011646,11.25708,4.260498046875
400,0,278255,[-3.95075827],1.6778979301452637,[0.9892681],2.3659788443177643,6.884157481823617,6.8841386,1.2320219,12.536255,5.206240653991699
401,1,278255,[-3.94935009],1.6821074485778809,[0.98951504],2.203176761261252,6.619795026260475,6.619776,0.70329654,12.536255,4.937668323516846
402,2,278255,[-3.93426959],1.6791415214538574,[0.99221224],2.4579916808496356,7.066134658432548,7.0661154,1.5959755,12.536255,5.386973857879639
403,3,278255,[-3.99665061],1.687035083770752,[0.98091611],2.184738786523737,6.5944961902703945,6.594477,0.6526992,12.536255,4.907442092895508
404,4,278255,[-3.98923334],1.6828856468200684,[0.9822388],2.2426559215447774,6.677140298641376,6.677121,0.8179873,12.536255,4.994235515594482
405,5,278255,[-3.96807117],1.6830410957336426,[0.98614426],2.2140726820171612,6.6351892892090225,6.63517,0.73408526,12.536255,4.952128887176514
406,6,278255,[-3.95838124],1.678629755973816,[0.9878438],2.3602259162823556,6.873560869951465,6.8735414,1.2108282,12.536255,5.194911599159241
407,7,278255,[-4.00686865],1.689658522605896,[0.97907625],2.2614148334249524,6.705905806977425,6.7058864,0.87551796,12.536255,5.016227841377258
408,8,278255,[-3.99888268],1.6865897178649902,[0.98050374],2.1473003145469125,6.546032135038814,6.546013,0.55577075,12.536255,4.8594231605529785
409,9,278255,[-3.93447137],1.6724646091461182,[0.99216132],2.3317591354113896,6.822479404180452,6.82246,1.1086656,12.536255,5.149995565414429
410,10,278255,[-3.94589549],1.6754484176635742,[0.9900623],2.1840763835035886,6.5936048762501285,6.3340225,0.64912397,12.018921,4.658574104309082
411,11,278255,[-3.91335735],1.6790728569030762,[0.99596828],2.4765144693495844,7.1056115096436745,7.1055927,1.6749301,12.536255,5.426519870758057
412,12,278255,[-3.96273951],1.682722806930542,[0.98707837],2.2157085842777073,6.6375290412943,6.63751,0.7387644,12.536255,4.954787015914917
413,13,278255,[-3.9244125],1.6722853183746338,[0.99395562],2.2205953847901383,6.644562667359683,6.644543,0.75283176,12.536255,4.972257852554321
414,14,278255,[-3.94607708],1.6826109886169434,[0.99006922],2.433446942172969,7.015291642801469,7.014903,1.4942838,12.535522,5.332292079925537
415,15,278255,[-3.98719636],1.6860992908477783,[0.98263486],2.32553466793291,6.811609981416827,6.8115907,1.0869261,12.536255,5.125491380691528
416,16,278255,[-3.94905377],1.679347276687622,[0.98946784],2.3238654283308304,6.8087133868063745,6.808694,1.0811334,12.536255,5.129346609115601
417,17,278255,[-3.93952869],1.6755592823028564,[0.99124581],2.4522684729714075,7.054129751751267,7.05411,1.5719655,12.536255,5.37855076789856
418,18,278255,[-3.95587315],1.6770516633987427,[0.98833394],2.1751491593475416,6.581711513142854,6.581692,0.62712973,12.536255,4.904640555381775
419,19,278255,[-3.98490281],1.6864901781082153,[0.98290963],2.1096687329570174,6.501241717495538,6.5011,0.46618897,12.536011,4.814609885215759
420,20,278255,[-3.97441825],1.6838009357452393,[0.98494109],2.2312455572763934,6.660121399944562,6.660102,0.7839492,12.536255,4.976300954818726
421,21,278255,[-3.95797937],1.6792924404144287,[0.98793202],2.2773114303315136,6.731047296424441,6.7310276,0.9258008,12.536255,5.051735162734985
422,22,278255,[-3.93947963],1.6743272542953491,[0.99127627],2.426161826731082,7.000523006160557,7.0005035,1.4647522,12.536255,5.326176285743713
423,23,278255,[-3.95564228],1.6832733154296875,[0.988314],2.2931982929304557,6.756874695235814,6.7568555,0.9774561,12.536255,5.073582172393799
424,24,278255,[-3.95343148],1.6776015758514404,[0.98875467],2.24083659109533,6.674402477919161,6.674383,0.81251156,12.536255,4.996781587600708
425,25,278255,[-3.98464559],1.6860002279281616,[0.98309767],2.134459968614859,6.5303069863375045,6.4355288,0.5236458,12.347412,4.749528527259827
426,26,278255,[-3.95135906],1.6826069355010986,[0.98901135],2.338320354043372,6.834053389194771,6.834034,1.1318129,12.536255,5.1514270305633545
427,27,278255,[-4.00135541],1.6890194416046143,[0.98006255],2.1416544567243507,6.539061423581473,6.539042,0.5418295,12.536255,4.850022554397583
428,28,278255,[-3.97333707],1.688645362854004,[0.98544511],2.455007701540513,7.059864160027316,7.059845,1.5834352,12.536255,5.371199607849121
429,29,278255,[-3.99059462],1.6853623390197754,[0.98202303],2.217054554590246,6.639459692023189,6.6394405,0.74262613,12.536255,4.954078197479248
430,30,278255,[-3.93874457],1.6765607595443726,[0.99139034],2.428196687136265,7.004633306931126,7.004614,1.4729729,12.536255,5.328053116798401
431,31,278255,[-3.95047506],1.681574821472168,[0.9891902],2.534417212163201,7.235163402483872,7.2351437,1.9340328,12.536255,5.5535688400268555
432,32,278255,[-3.96181937],1.6804008483886719,[0.98724253],2.275253852417756,6.72775355632729,6.727734,0.91921335,12.536255,5.047333240509033
433,33,278255,[-3.93450935],1.6776982545852661,[0.99218647],2.500788449687973,7.158788481927565,7.158769,1.7812834,12.536255,5.481070876121521
434,34,278255,[-3.94467236],1.6769607067108154,[0.9902728],2.27477450788991,6.72698791771426,6.726969,0.91768247,12.536255,5.050008058547974
435,35,278255,[-3.92697144],1.6737607717514038,[0.99348355],2.2434104386711526,6.6782784315152135,6.678259,0.82026315,12.536255,5.00449812412262
436,36,278255,[-3.96420116],1.681812047958374,[0.98681025],2.3131999264779437,6.790388493981576,6.790369,1.0444837,12.536255,5.1085569858551025
437,37,278255,[-3.94968096],1.6829450130462646,[0.98934735],2.382117910437854,6.914375568853171,6.914356,1.292458,12.536255,5.2314112186431885
438,38,278255,[-3.96247423],1.6796902418136597,[0.9870514],2.2969341551621367,6.763049932546268,6.7630305,0.9898063,12.536255,5.083340287208557
439,39,278255,[-3.98016103],1.692033290863037,[0.98383764],2.376629552735074,6.904018218706452,6.903999,1.2717429,12.536255,5.211965560913086
440,40,278255,[-3.95141392],1.6790485382080078,[0.98912051],2.2768858375757706,6.730365049207886,6.7303457,0.9244364,12.536255,5.051297187805176
441,41,278255,[-3.93102314],1.6789228916168213,[0.99252421],2.3585997260254485,6.870582173548576,6.8705626,1.2048707,12.536255,5.19163966178894
442,42,278255,[-3.82720217],1.65468430519104,[1.01146212],2.5036176159544983,7.165092831259126,7.0993776,1.7929934,12.405762,5.444693326950073
443,43,278255,[-3.91220448],1.6759568452835083,[0.99619723],2.4094691577027816,6.9672389605078795,6.9672194,1.3981842,12.536255,5.29126250743866
444,44,278255,[-3.94072244],1.6745359897613525,[0.99104915],2.279240571793458,6.734146119230266,6.734127,0.93199885,12.536255,5.059591054916382
445,45,278255,[-3.9378506],1.67437744140625,[0.99158057],2.1935167906882147,6.606422761840798,6.604748,0.67653626,12.532959,4.930370330810547
446,46,278255,[-3.96724914],1.6820480823516846,[0.98623899],2.3412160681408576,6.839199460939167,6.83918,1.1421056,12.536255,5.157131910324097
447,47,278255,[-3.97953707],1.6856584548950195,[0.98394778],2.255580675556017,6.696854795674249,6.6968355,0.85741603,12.536255,5.011177062988281
448,48,278255,[-3.969702],1.6842670440673828,[0.98583445],2.2579042591028666,6.70044823355458,6.6586585,0.8641923,12.453125,4.974391460418701
449,49,278255,[-3.96552169],1.6861777305603027,[0.98658204],2.1762793450031173,6.583204972653857,6.5831857,0.63011646,12.536255,4.897007942199707
450,0,1000000,[-3.94666513],1.6787827014923096,[0.98661125],2.3659788443177643,7.523766141591616,7.523787,1.2320219,13.815552,5.845004320144653
451,1,1000000,[-3.93514868],1.6801378726959229,[0.98713699],2.5202170679856106,7.842138665947292,7.8421593,1.8687669,13.815552,6.1620213985443115
452,2,1000000,[-3.8936453],1.672897219657898,[0.99429848],2.7973609255691527,8.580256669212675,8.5802765,3.345002,13.815552,6.9073792695999146
453,3,1000000,[-3.93120431],1.6779603958129883,[0.98726519],2.4803881116871,7.753596396846801,7.753617,1.6916821,13.815552,6.075656414031982
454,4,1000000,[-3.96673352],1.6849992275238037,[0.98270718],2.3055253795927952,7.417006647497413,7.404321,1.0183594,13.790283,5.719321966171265
455,5,1000000,[-3.95056622],1.6802310943603516,[0.98588769],2.3797417815370636,7.549489847825444,7.54951,1.2834684,13.815552,5.869278907775879
456,6,1000000,[-3.96882221],1.6841329336166382,[0.98226766],2.3602259162823556,7.513169529719464,7.4768443,1.2104024,13.743286,5.79271137714386
457,7,1000000,[-3.96940639],1.684643030166626,[0.9822263],2.473935730074588,7.739667104379478,7.739688,1.6638237,13.815552,6.055044889450073
458,8,1000000,[-3.93559964],1.6794397830963135,[0.98655971],2.6902719169235443,8.26975315321468,8.2697735,2.723995,13.815552,6.590333700180054
459,9,1000000,[-3.92822853],1.677842140197754,[0.98982462],2.5947351471715425,8.01963164507114,8.019652,2.2237523,13.815552,6.34181022644043
460,10,1000000,[-3.96095096],1.6846270561218262,[0.9839701],2.4468160035353446,7.682386033338393,7.6824064,1.5492611,13.815552,5.997779369354248
461,11,1000000,[-3.92923993],1.6775474548339844,[0.9879445],2.4765144693495844,7.745220169411674,7.745241,1.6749301,13.815552,6.067693710327148
462,12,1000000,[-3.93946554],1.681891918182373,[0.98531201],2.4813877708726197,7.755764790745028,7.749821,1.6959312,13.803711,6.067929267883301
463,13,1000000,[-3.94108792],1.6778793334960938,[0.98745779],2.354490449263436,7.5026965958947125,7.502717,1.1898828,13.815552,5.824837684631348
464,14,1000000,[-3.95744936],1.685256004333496,[0.98471843],2.433446942172969,7.654900302569469,7.6544905,1.4942838,13.814697,5.969234466552734
465,15,1000000,[-3.94310375],1.6790549755096436,[0.98729562],2.4214116368322,7.630581320311184,7.6302333,1.4456476,13.814819,5.951178312301636
466,16,1000000,[-3.95391798],1.6805263757705688,[0.98522777],2.4234460842797487,7.634663941287277,7.6346846,1.4538175,13.815552,5.954158186912537
467,17,1000000,[-3.94805068],1.678260326385498,[0.98625123],2.4522684729714075,7.693738411519266,7.6937585,1.5719655,13.815552,6.015498161315918
468,18,1000000,[-3.93695038],1.6775317192077637,[0.9882803],2.2958459150267125,7.400855771279387,7.191961,0.98450726,13.399414,5.514429092407227
469,19,1000000,[-3.97400672],1.686829686164856,[0.98126105],2.3422807525657072,7.480706063865986,7.4807267,1.1459017,13.815552,5.793897032737732
470,20,1000000,[-3.96653289],1.6858887672424316,[0.98283191],2.3980788413437732,7.58458037444306,7.584601,1.3536503,13.815552,5.898712158203125
471,21,1000000,[-3.95018616],1.681185007095337,[0.98587257],2.4033322497699126,7.594805631157702,7.5948257,1.3741002,13.815552,5.913640737533569
472,22,1000000,[-3.92522681],1.6747794151306152,[0.99020055],2.60607601055071,8.047996580225874,8.048017,2.280482,13.815552,6.373237133026123
473,23,1000000,[-3.95210233],1.6821374893188477,[0.98555393],2.3196472814784994,7.4410368809872685,7.441057,1.066563,13.815552,5.758919715881348
474,24,1000000,[-3.94770682],1.680673360824585,[0.98646917],2.54200454152002,7.892438123343719,7.8924584,1.9693655,13.815552,6.211785078048706
475,25,1000000,[-3.97081105],1.6829123497009277,[0.9817064],2.213530892530637,7.2740246922922935,7.274045,0.7325383,13.815552,5.591132640838623
476,26,1000000,[-3.95133865],1.6802467107772827,[0.985674],2.338320354043372,7.47366204896277,7.4736824,1.1318129,13.815552,5.79343569278717
477,27,1000000,[-3.97297231],1.687494158744812,[0.98164553],2.2621096237522758,7.346598652752866,7.346619,0.87768614,13.815552,5.659124970436096
478,28,1000000,[-3.97346486],1.6864705085754395,[0.98147124],2.455007701540513,7.699472819795315,7.6994934,1.5834352,13.815552,6.0130228996276855
479,29,1000000,[-3.97897439],1.686818242073059,[0.98021125],2.2697073701248742,7.358542067280193,7.3585625,0.9015736,13.815552,5.671744227409363
480,30,1000000,[-3.96118665],1.683730959892273,[0.9838112],2.428196687136265,7.644241966699125,7.6442623,1.4729729,13.815552,5.9605313539505005
481,31,1000000,[-3.95031072],1.6815459728240967,[0.98595303],2.534417212163201,7.874772062251871,7.874792,1.9340328,13.815552,6.193246126174927
482,32,1000000,[-3.93648571],1.6773638725280762,[0.98839005],2.420091774444299,7.62793883956872,7.6279593,1.4403672,13.815552,5.950595378875732
483,33,1000000,[-3.9557591],1.6828365325927734,[0.98495195],2.500788449687973,7.798397141695564,7.798356,1.7812824,13.81543,6.1155195236206055
484,34,1000000,[-3.97787447],1.6856637001037598,[0.98013352],2.27477450788991,7.36659657748226,7.366617,0.91768247,13.815552,5.680953502655029
485,35,1000000,[-3.94737815],1.6797865629196167,[0.98637172],2.3526591890541555,7.499371969338842,7.4993925,1.1832331,13.815552,5.8196059465408325
486,36,1000000,[-3.96140478],1.683282494544983,[0.98385009],2.3419813714042217,7.480172058468311,7.4801927,1.1448336,13.815552,5.7969101667404175
487,37,1000000,[-3.93933801],1.6814804077148438,[0.98687299],2.511120767793697,7.821528751129688,7.8215494,1.8275468,13.815552,6.140069007873535
488,38,1000000,[-3.95395958],1.678844928741455,[0.98466613],2.2969341551621367,7.402658592314268,7.402679,0.9898063,13.815552,5.723834037780762
489,39,1000000,[-3.96286795],1.68587327003479,[0.98370832],2.378486359709672,7.547121584971141,7.2488546,1.2767615,13.220947,5.562981367111206
490,40,1000000,[-3.94819624],1.680416226387024,[0.98637542],2.4872548684421325,7.768547262156914,7.7685676,1.7215837,13.815552,6.088151335716248
491,41,1000000,[-3.9281176],1.6768782138824463,[0.98994205],2.3989613452311502,7.586292726381219,7.586006,1.3570708,13.814941,5.909127950668335
492,42,1000000,[-3.91862532],1.6752285957336426,[0.99138752],2.5036176159544983,7.804701491027125,7.738965,1.7929934,13.684937,6.063736438751221
493,43,1000000,[-3.9099839],1.6734094619750977,[0.9930335],2.4094691577027816,7.606847620275879,7.448436,1.3965056,13.500366,5.775026321411133
494,44,1000000,[-3.94055932],1.6765329837799072,[0.98748919],2.279240571793458,7.373754778998265,7.352484,0.9317749,13.773193,5.675951242446899
495,45,1000000,[-3.94007446],1.6785595417022705,[0.9877087],2.4020501078815597,7.5923029928384,7.5923233,1.3690948,13.815552,5.913763761520386
496,46,1000000,[-3.94744831],1.6798546314239502,[0.98634142],2.395658973042638,7.579896121724828,7.5799165,1.3442813,13.815552,5.900061845779419
497,47,1000000,[-3.94751526],1.6815648078918457,[0.98650158],2.5719054475848036,7.963615153326661,7.9636354,2.1117191,13.815552,6.282070636749268
498,48,1000000,[-3.89088079],1.6759936809539795,[0.99629962],2.8263215143081806,8.669699936750849,8.669721,3.5238893,13.815552,6.993726968765259
499,49,1000000,[-3.96222726],1.6846976280212402,[0.9836828],2.445438802251879,7.67953167884702,7.679552,1.5435529,13.815552,5.99485445022583
